global_key,source,job_id,job_url,title,company,company_link,location,country,posted_date,num_applicants,work_mode,employment_type,position,type,compensation,commitment,skills,category_primary,domain_l1,domain_l2,domain_l3,tax_confidence,scraped_at,master_built_at
https://www.jobsnepal.com/terms-of-reference-to-conduct-a-study-on-effectiveness-of-wash-systems-strengthening-approach-in-madhesh-province-141299,jobsnepal,141299,https://www.jobsnepal.com/terms-of-reference-to-conduct-a-study-on-effectiveness-of-wash-systems-strengthening-approach-in-madhesh-province-141299,Terms of Reference To conduct a Study on effectiveness of WASH Systems Strengthening approach in Madhesh Province,Welthungerhilfe,https://www.jobsnepal.com/employer/welthungerhilfe/403116,Lalitpur,,2026-02-12,,,Contract,,Contract,,,"Development Project, Expression of Interests, Tender Notice, Bid",Non-IT,Legal,Other,Other,0.42,,2026-02-25T18:01:32
https://www.jobsnepal.com/monitoring-evaluation-accountability-and-learning-meal-specialist-141300,jobsnepal,141300,https://www.jobsnepal.com/monitoring-evaluation-accountability-and-learning-meal-specialist-141300,"Monitoring, Evaluation, Accountability and Learning (MEAL) Specialist",NGO Federation of Nepal,https://www.jobsnepal.com/employer/ngo-federation-of-nepal/412828,Kathmandu,,2026-02-12,,,Contract,,Contract,,,"Please check vacancy details, Social Science, Development Project, Development studies, Management",Non-IT,Finance,Accounting,Other,0.42,,2026-02-25T18:01:32
https://www.jobsnepal.com/research-and-development-officer-141301,jobsnepal,141301,https://www.jobsnepal.com/research-and-development-officer-141301,Research and Development Officer,Manavsewa Ashram,https://www.jobsnepal.com/employer/manavsewa-ashram/465461,Kathmandu,,2026-02-12,,,Contract,Senior Level,Contract,Based on experience,,"B.Devs. (Bachelors in Devlopment Studies), Bachelors in Psychology, Development studies, Management or related field, Bachelor's Degree in Humanities/Social Work/Education",Non-IT,Operations,Admin,Other,0.42,,2026-02-25T18:01:32
https://www.jobsnepal.com/expression-of-interest-eoi-call-for-consultancy-assignments-141302,jobsnepal,141302,https://www.jobsnepal.com/expression-of-interest-eoi-call-for-consultancy-assignments-141302,Expression of Interest (EOI) call for consultancy assignments,NGO Federation of Nepal,https://www.jobsnepal.com/employer/ngo-federation-of-nepal/412828,Kathmandu,,2026-02-12,,,Contract,,Contract,,,"Development Project, Expression of Interests, Tender Notice, Bid",Non-IT,Legal,Other,Other,0.42,,2026-02-25T18:01:32
https://www.jobsnepal.com/various-positions-141303,jobsnepal,141303,https://www.jobsnepal.com/various-positions-141303,Various Positions,FHI 360 Nepal,https://www.jobsnepal.com/employer/fhi-360-nepal/299,Kathmandu,,2026-02-16,,,Contract,,Contract,,,"Please check vacancy details, Public Health, Social Science, Development Project, Business Administration",Non-IT,Operations,Admin,Other,0.54,,2026-02-25T18:01:32
https://www.jobsnepal.com/request-for-proposal-rfp-for-consultancy-service-to-conduct-the-endline-survey-of-soar-education-project-bezos-ff-141304,jobsnepal,141304,https://www.jobsnepal.com/request-for-proposal-rfp-for-consultancy-service-to-conduct-the-endline-survey-of-soar-education-project-bezos-ff-141304,Request for Proposal (RFP) For Consultancy Service to conduct the endline survey of SOAR Education project (Bezos FF),CARE Nepal,https://www.jobsnepal.com/employer/care-nepal/381270,Lalitpur,,2026-02-13,,,Contract,,Contract,,,"Development Project, Expression of Interests, Tender Notice, Bid",Non-IT,Legal,Other,Other,0.42,,2026-02-25T18:01:32
https://www.jobsnepal.com/call-for-consultant-services-resource-person-141305,jobsnepal,141305,https://www.jobsnepal.com/call-for-consultant-services-resource-person-141305,Call for Consultant services (Resource person),PeaceWin Nepal,https://www.jobsnepal.com/employer/peacewin-nepal/8716,Bajura,,2026-02-13,,,Contract,,Contract,,,"Consulting & Professional Services, Development Project, Expression of Interests, Tender Notice, Bid",Non-IT,Legal,Other,Other,0.42,,2026-02-25T18:01:32
https://www.jobsnepal.com/request-for-proposal-rfp-consultant-for-the-evaluation-of-the-nepal-country-programme-141306,jobsnepal,141306,https://www.jobsnepal.com/request-for-proposal-rfp-consultant-for-the-evaluation-of-the-nepal-country-programme-141306,Request for Proposal (RFP) CONSULTANT FOR THE EVALUATION OF THE NEPAL COUNTRY PROGRAMME,DanChurchAid (DCA),https://www.jobsnepal.com/employer/danchurchaid-dca/8067,Lalitpur,,2026-02-13,,,Contract,,Contract,,,"Development Project, Expression of Interests, Tender Notice, Bid",Non-IT,Legal,Other,Other,0.42,,2026-02-25T18:01:32
https://www.jobsnepal.com/call-for-expression-of-interest-eoi-endline-survey-and-final-project-evaluation-141307,jobsnepal,141307,https://www.jobsnepal.com/call-for-expression-of-interest-eoi-endline-survey-and-final-project-evaluation-141307,Call for Expression of Interest (EOI): Endline Survey and Final Project Evaluation,International Alert,https://www.jobsnepal.com/employer/international-alert/10346,Lalitpur,,2026-02-13,,,Contract,,Contract,,,"Development Project, Expression of Interests, Tender Notice, Bid",Non-IT,Legal,Other,Other,0.42,,2026-02-25T18:01:32
https://www.jobsnepal.com/shalbnatha-blpatara-aahavana-samabnathha-sacana-141308,jobsnepal,141308,https://www.jobsnepal.com/shalbnatha-blpatara-aahavana-samabnathha-sacana-141308,शिलबन्दी बोलपत्र आह्वान सम्बन्धी सूचना,Haripur WSSMB,https://www.jobsnepal.com/employer/haripur-wssmb/435585,Sarlahi,,2026-02-13,,,Contract,,Contract,,,"Development Project, Expression of Interests, Tender Notice, Bid",Non-IT,Legal,Other,Other,0.42,,2026-02-25T18:01:32
https://www.jobsnepal.com/vacancy-announcement-for-various-positions-141309,jobsnepal,141309,https://www.jobsnepal.com/vacancy-announcement-for-various-positions-141309,Vacancy Announcement for Various Positions,SabalNepal,https://www.jobsnepal.com/employer/sabalnepal/10195,Saptari,,2026-02-13,,,Contract,,Contract,,,"Please check details, Development / NGO",Non-IT,Legal,Other,Other,0.42,,2026-02-25T18:01:32
https://www.jobsnepal.com/individual-consultant-procurement-notice-141310,jobsnepal,141310,https://www.jobsnepal.com/individual-consultant-procurement-notice-141310,I﻿NDIVIDUAL CONSULTANT PROCUREMENT NOTICE,UNDP,https://www.jobsnepal.com/employer/undp/32,Lalitpur,,2026-02-13,,,Contract,,Contract,,,"Information Technology, Development Project, Expression of Interests, Tender Notice, Bid",IT,Backend,Node,Express,0.56,,2026-02-25T18:01:32
https://www.jobsnepal.com/consultancy-services-on-hiring-an-independent-audit-of-oxfam-in-nepal-for-fy-202526-april-2025-march-2026-and-fy-208283-141311,jobsnepal,141311,https://www.jobsnepal.com/consultancy-services-on-hiring-an-independent-audit-of-oxfam-in-nepal-for-fy-202526-april-2025-march-2026-and-fy-208283-141311,Consultancy Services on Hiring an independent audit of Oxfam in Nepal for FY 2025/26 (April 2025 -March 2026) and FY 2082/83,Oxfam in Nepal,https://www.jobsnepal.com/employer/oxfam-in-nepal/7963,,,2026-02-13,,,,,,,,,Non-IT,Finance,Audit,Other,0.42,,2026-02-25T18:01:32
https://www.jobsnepal.com/request-for-quotation-141312,jobsnepal,141312,https://www.jobsnepal.com/request-for-quotation-141312,Request for Quotation,ASTHA Nepal,https://www.jobsnepal.com/employer/astha-nepal/411134,Achham,,2026-02-13,,,Contract,,Contract,,,"Development Project, Expression of Interests, Tender Notice, Bid",Non-IT,Legal,Other,Other,0.42,,2026-02-25T18:01:32
https://www.jobsnepal.com/project-officer-re-141313,jobsnepal,141313,https://www.jobsnepal.com/project-officer-re-141313,Project Officer - RE,"Centre for Rural Technology, Nepal",https://www.jobsnepal.com/employer/centre-for-rural-technology-nepal/403278,Lalitpur,,2026-02-13,,,Contract,,Contract,,6 months,"Please check vacancy details, Engineering - Electrical, Engineering - Mechanical, Development Project, Engineering - Industrial, Engineering",Non-IT,Operations,Admin,Other,0.42,,2026-02-25T18:01:32
https://www.jobsnepal.com/recruitment-notice-141314,jobsnepal,141314,https://www.jobsnepal.com/recruitment-notice-141314,Recruitment Notice,Family Planning Association of Nepal,https://www.jobsnepal.com/employer/family-planning-association-of-nepal/6307,Lalitpur,,2026-02-13,,,Full Time,,Full Time,,,"Please check vacancy details, Development Project",Non-IT,HR,Recruitment,Other,0.42,,2026-02-25T18:01:32
https://www.jobsnepal.com/request-for-proposal-rfp-for-consultancy-services-141315,jobsnepal,141315,https://www.jobsnepal.com/request-for-proposal-rfp-for-consultancy-services-141315,Request for Proposal (RFP) for: Consultancy Services,National Environment and Equity Development Society (NEEDS Nepal),https://www.jobsnepal.com/employer/national-environment-and-equity-development-society-needs-nepal/7489,Kanchanpur,,2026-02-13,,,Contract,,Contract,,,"Development Project, Expression of Interests, Tender Notice, Bid",Non-IT,Legal,Other,Other,0.42,,2026-02-25T18:01:32
https://www.jobsnepal.com/call-for-application-141316,jobsnepal,141316,https://www.jobsnepal.com/call-for-application-141316,Call for Application,Daayitwa,https://www.jobsnepal.com/employer/daayitwa/11279,Gandaki Province,,2026-02-13,,On-site,Contract,,Contract,,,"Development Project, Expression of Interests, Tender Notice, Bid",Non-IT,Legal,Other,Other,0.42,,2026-02-25T18:01:32
https://www.jobsnepal.com/various-positions-141317,jobsnepal,141317,https://www.jobsnepal.com/various-positions-141317,Various Positions,Islamic Relief Nepal,https://www.jobsnepal.com/employer/islamic-relief-nepal/10838,Lalitpur,,2026-02-14,,,Full Time,,Full Time,,,"Please check vacancy details, Accounting and Finance, Social Science, Development Project, Development studies, Management, NGO/INGO/Social work, Environment and climate",Non-IT,Finance,Accounting,Other,0.66,,2026-02-25T18:01:32
https://www.jobsnepal.com/karamacara-aavashayakata-141318,jobsnepal,141318,https://www.jobsnepal.com/karamacara-aavashayakata-141318,कर्मचारी आवश्यकता,Ratauli Yuwa Club (RYC),https://www.jobsnepal.com/employer/ratauli-yuwa-club-ryc/9675,Janakpur,,2026-02-15,,,Contract,,Contract,,,"Please check details, Development Project, Development / NGO",Non-IT,Legal,Other,Other,0.42,,2026-02-25T18:01:32
https://www.jobsnepal.com/consultant-master-trainers-mt-behaviour-change-communication-bcc-on-total-sanitation-141319,jobsnepal,141319,https://www.jobsnepal.com/consultant-master-trainers-mt-behaviour-change-communication-bcc-on-total-sanitation-141319,"Consultant: Master Trainers (MT), Behaviour Change Communication (BCC) On Total Sanitation",SNV Nepal,https://www.jobsnepal.com/employer/snv-nepal/10435,Lalitpur,,2026-02-16,,On-site,Contract,,Contract,,"40 working days (from 16th March - 15th May 2026) Start Date: Training - Week of 9th March 2026 and Assignment - 16 March 2026 onward Contract Type: Consultancy Contract No. of Position: 7 Master Trainer for Jhapa, Koshi Province and 9 Master trainer for Siraha, Madesh Province Remuneration: NPR 5,500 per working day (inclusive of tax/VAT). DSA and travel costs shall be provided for travel outside the duty station for purposes of the Assignment. How to apply If you believe that your credentials meet the outlined profile, we invite you to apply by uploading your CV (not more than 3 page) highlighting similar work experience and mentioning your preferred working duty Station (RMs) by clicking on the ""I'm interested"" button before 1 March 2026. Other considerations: Any incomplete applications will not be considered for evaluation. Telephone inquiries or attempts to influence the process through any external means will not be entertained and may result in the rejection of the application. I'm Interested Save to favorite Refer to a friend","B. Ed. (Education), Intermediate (10+2), B.P.H. (Bachelors in Public Health), Bachelor's degree in social science, Bachelor’s Degree in Development Studies, Education, Public Health, Social Science, Development Project, Development studies, Management",Non-IT,Healthcare,General,Other,0.42,,2026-02-25T18:01:32
https://www.jobsnepal.com/admission-and-students-counselor-141320,jobsnepal,141320,https://www.jobsnepal.com/admission-and-students-counselor-141320,Admission and Students counselor,Nepal Professional Leadership Academy (NPL ACADEMY),https://www.jobsnepal.com/employer/nepal-professional-leadership-academy-npl-academy/477142,Kathmandu,,2026-02-16,,,Full Time,Mid Level,Full Time,Above Rs. 22000 / Month,,"development academy offering short 6-day programs in public speaking, content creation, grooming, SOP, public relations, sales, and marketing. Our core focus is helping students, professionals, and aspiring entrepreneurs in Nepal build confidence and start their own ventures. Role Summary: We are looking for a confident and communication-focused Admission & students Counselor who can guide inquiries, explain our programs, and convert leads into enrollments. This role combines counseling, sales, and student coordination. Key Responsibilities: *Handle walk-in, phone, and online inquiries *Explain course structure and benefits clearly *Counsel students and professionals on suitable programs *Convert leads into admissions *Maintain lead database and follow-ups *Coordinate with trainers and management *Support marketing events/workshops when required *Achieve monthly admission targets Requirements: *Bachelor’s degree / Diploma CTEVT in Management/Marketing/Mass Communication/Psychology or related *Strong Nepali and English communication *Confident personality with counseling and sales skills *1-3 years experience in admissions, counseling, or sales (training institute/consultancy preferred) *Interest in entrepreneurship and skill-development training *Basic computer and CRM/Excel knowledge Preferred: Experience in training institutes, colleges, consultancies, or ed-tech Presentable and energetic personality Rs22000 + ""Incentive on each admission"" Job Type: Full-time How to Apply: Send CV with recent photo to: nplacademy.ktm@gmail.com or apply via JobsNepal. Save to favorite Refer to a friend",Non-IT,Sales,General,CRM,0.54,,2026-02-25T18:01:32
https://www.jobsnepal.com/blpataraka-sacana-aahavana-141321,jobsnepal,141321,https://www.jobsnepal.com/blpataraka-sacana-aahavana-141321,बोलपत्रको सूचना आह्वान,Kalika Self Reliance Social Center,https://www.jobsnepal.com/employer/kalika-self-reliance-social-center/432400,Kapilvastu,,2026-02-16,,,Contract,,Contract,,,"Development Project, Expression of Interests, Tender Notice, Bid",Non-IT,Legal,Other,Other,0.42,,2026-02-25T18:01:32
https://www.jobsnepal.com/finance-officer-grade-6-141322,jobsnepal,141322,https://www.jobsnepal.com/finance-officer-grade-6-141322,Finance Officer – Grade 6,Lutheran World Federation,https://www.jobsnepal.com/employer/lutheran-world-federation/431217,Kathmandu,,2026-02-16,,,Contract,,Contract,,,"Accounting and Finance, Development Project",Non-IT,Finance,Accounting,Other,0.66,,2026-02-25T18:01:32
https://www.jobsnepal.com/communication-officer-141323,jobsnepal,141323,https://www.jobsnepal.com/communication-officer-141323,Communication Officer,Access Planet Organization,https://www.jobsnepal.com/employer/access-planet-organization/449086,Bhaktapur,,2026-02-16,,,"Full Time, Contract",,"Full Time, Contract",,,"Bachelors in Mass Comm. and Journalism, Bachelor's degree in social science, Social Science, Communications/Journalism",Non-IT,Operations,Admin,Other,0.42,,2026-02-25T18:01:32
https://www.jobsnepal.com/blpatara-aahavana-141324,jobsnepal,141324,https://www.jobsnepal.com/blpatara-aahavana-141324,बोलपत्र आह्वान,PACE-Nepal,https://www.jobsnepal.com/employer/pace-nepal/436609,Jumla,,2026-02-16,,,Contract,,Contract,,,"Development Project, Expression of Interests, Tender Notice, Bid",Non-IT,Legal,Other,Other,0.42,,2026-02-25T18:01:32
https://www.jobsnepal.com/invitation-to-bid-itb-for-supplying-promotional-materials-141325,jobsnepal,141325,https://www.jobsnepal.com/invitation-to-bid-itb-for-supplying-promotional-materials-141325,Invitation To Bid (ITB) for supplying promotional materials,Good Neighbors International Nepal,https://www.jobsnepal.com/employer/good-neighbors-international-nepal/10155,Lalitpur,,2026-02-16,,,Contract,,Contract,,,"Development Project, Expression of Interests, Tender Notice, Bid",Non-IT,Legal,Other,Other,0.42,,2026-02-25T18:01:32
https://www.jobsnepal.com/falda-afasaraka-lga-aavathana-aahavana-141326,jobsnepal,141326,https://www.jobsnepal.com/falda-afasaraka-lga-aavathana-aahavana-141326,फिल्ड अफिसरको लागि आवेदन आह्वान,Center for Dalit Women Nepal,https://www.jobsnepal.com/employer/center-for-dalit-women-nepal/387022,Syangja,,2026-02-16,,,Full Time,,Full Time,,,"Bachelor's degree in social science, Bachelors in Gender studies, Social Science, Development Project, NGO/INGO/Social work",Non-IT,Non-IT-Other,Other,Other,0.35,,2026-02-25T18:01:32
https://www.jobsnepal.com/chef-de-partie-141327,jobsnepal,141327,https://www.jobsnepal.com/chef-de-partie-141327,Chef de Partie,Petals Cafe,https://www.jobsnepal.com/employer/petals-cafe/441331,Kathmandu,,2026-02-16,,,Full Time,Mid Level,Full Time,Based on experience,,"Hotel / Resort Business, Hospitality Tourism Hotel, Hospitality / Hotel, Tourism/Hospitality",Non-IT,Hospitality,Other,Other,0.66,,2026-02-25T18:01:32
https://www.jobsnepal.com/invitation-for-sealed-quotation-for-installation-of-flood-monitoring-sensor-system-141329,jobsnepal,141329,https://www.jobsnepal.com/invitation-for-sealed-quotation-for-installation-of-flood-monitoring-sensor-system-141329,Invitation for sealed quotation for installation of flood monitoring sensor system,MADE Nepal,https://www.jobsnepal.com/employer/made-nepal/470344,Chitwan,,2026-02-17,,,Contract,,Contract,,,"Development Project, Expression of Interests, Tender Notice, Bid",Non-IT,Legal,Other,Other,0.42,,2026-02-25T18:01:32
https://www.jobsnepal.com/samajaka-paracalka-141330,jobsnepal,141330,https://www.jobsnepal.com/samajaka-paracalka-141330,सामाजिक परिचालक,Social Development and Environment Improvement Nepal (SODEIN Nepal),https://www.jobsnepal.com/employer/social-development-and-environment-improvement-nepal-sodein-nepal/477203,Madhesh Province,,2026-02-17,,,Contract,,Contract,,,"Please check vacancy details, Social Science, Development Project",Non-IT,Legal,Other,Other,0.42,,2026-02-25T18:01:32
https://www.linkedin.com/jobs/view/4373089806/,linkedin,4373089806,https://www.linkedin.com/jobs/view/4373089806/,Food and Beverage Executive,Hotel Mirage Regency,https://www.linkedin.com/company/hotel-mirage-regency/life,"Kathmandu, Bāgmatī, Nepal",Nepal,2 days ago,8 applicants Actively reviewing applicants,On-site,Full-time,,,,,,Non-IT,Non-IT-Other,Other,Other,0.35,,2026-02-25T18:01:32
https://www.linkedin.com/jobs/view/4373998014/,linkedin,4373998014,https://www.linkedin.com/jobs/view/4373998014/,Articleship,,,"Kathmandu, Bāgmatī, Nepal",Nepal,2 days ago,15 applicants No response insights available yet,On-site,Internship,,,,,,Non-IT,Non-IT-Other,Other,Other,0.35,,2026-02-25T18:01:32
https://www.linkedin.com/jobs/view/4373846721/,linkedin,4373846721,https://www.linkedin.com/jobs/view/4373846721/,Remote Recruiter (Freelance),The Construction Index Ltd,https://www.linkedin.com/company/the-construction-index/life,"Biratnagar, Kosi Zone, Nepal",Nepal,3 days ago,,Remote,Contract,,"Contract Region: International Town/City: Biratnagar, Morang District Posted: 16/02/2026 Reference: RecX004_1771262377 Job Description Remote Recruiter - No Experience Needed",,,,Non-IT,HR,Recruitment,Other,0.42,,2026-02-25T18:01:32
https://www.linkedin.com/jobs/view/4375075289/,linkedin,4375075289,https://www.linkedin.com/jobs/view/4375075289/,"License Owner, Seoul",Stranger Soccer,https://www.linkedin.com/company/strangersoccer/life,"Seoul, Seoul, South Korea",South Korea,11 hours ago,0 applicants No response insights available yet,On-site,Full-time,,,,,,Non-IT,Marketing,SEO,Other,0.42,,2026-02-25T18:01:32
https://www.linkedin.com/jobs/view/4374168569/,linkedin,4374168569,https://www.linkedin.com/jobs/view/4374168569/,IDB. Credit Risk Management Intern,Inter-American Development Bank,https://www.linkedin.com/company/inter-american-development-bank/life,"Seoul, South Korea",South Korea,1 day ago,,On-site,Internship,,,,,,Non-IT,Non-IT-Other,Other,Other,0.35,,2026-02-25T18:01:32
https://www.linkedin.com/jobs/view/4346152665/,linkedin,4346152665,https://www.linkedin.com/jobs/view/4346152665/,Clinical Research Associate II,Fortrea,https://www.linkedin.com/company/fortrea/life,"Tokyo, Tokyo, Japan",Japan,Reposted 2 weeks ago,,On-site,Full-time,,,,,,Non-IT,Healthcare,General,Other,0.42,,2026-02-25T18:01:32
https://www.linkedin.com/jobs/view/4374705836/,linkedin,4374705836,https://www.linkedin.com/jobs/view/4374705836/,Risk Manager (Remote),North Star Staffing,https://www.linkedin.com/company/north-star-staffingg/life,Japan,Japan,1 day ago,,Remote,Contract,,,,,,Non-IT,Legal,Other,Other,0.42,,2026-02-25T18:01:32
https://www.linkedin.com/jobs/view/4359885030/,linkedin,4359885030,https://www.linkedin.com/jobs/view/4359885030/,Logistics and execution officer,Louis Dreyfus Company,https://www.linkedin.com/company/louis-dreyfus-company/life,"Sofia, Sofia City, Bulgaria",Qatar,Reposted 1 day ago,,On-site,Full-time,,,,,,Non-IT,Operations,Admin,Other,0.42,,2026-02-25T18:01:32
https://www.linkedin.com/jobs/view/4370530624/,linkedin,4370530624,https://www.linkedin.com/jobs/view/4370530624/,Buyer,ABB,https://www.linkedin.com/company/abb/life,"Xiamen, Fujian, China",Saudi Arabia,Reposted 1 week ago,,,Contract,,,,,,Non-IT,Legal,Other,Other,0.42,,2026-02-25T18:01:32
https://www.linkedin.com/jobs/view/4375128587/,linkedin,4375128587,https://www.linkedin.com/jobs/view/4375128587/,Banking Operations Lead (Remote),Talent Bridge,https://www.linkedin.com/company/talent-bridgee/life,APAC,Saudi Arabia,1 hour ago,,Remote,Contract,,,,,,Non-IT,Finance,Accounting,Other,0.42,,2026-02-25T18:01:32
https://www.linkedin.com/jobs/view/4356161577/,linkedin,4356161577,https://www.linkedin.com/jobs/view/4356161577/,Fashion Consultant - Lacoste - Mirdif City Centre (Part-Time),Chalhoub Group,https://www.linkedin.com/company/chalhoubgroup/life,"Dubai, Dubai, United Arab Emirates",United Arab Emirates,Reposted 1 day ago,,,Part-Time,,,,,,Non-IT,Non-IT-Other,Other,Other,0.35,,2026-02-25T18:01:32
https://www.linkedin.com/jobs/view/4356141437/,linkedin,4356141437,https://www.linkedin.com/jobs/view/4356141437/,Receptionist | Emirati Talent,Majid Al Futtaim,https://www.linkedin.com/company/majid-al-futtaim/life,"Dubai, United Arab Emirates",United Arab Emirates,3 weeks ago,Actively reviewing applicants,On-site,Full-time,,,,,,Non-IT,HR,Recruitment,Other,0.42,,2026-02-25T18:01:32
https://www.linkedin.com/jobs/view/4370511209/,linkedin,4370511209,https://www.linkedin.com/jobs/view/4370511209/,Crewing Officer,Aesen,https://www.linkedin.com/company/aesen/life,"Dubai, Dubai, United Arab Emirates",United Arab Emirates,1 week ago,Over 100 applicants No response insights available yet,On-site,Full-time,,,,,,Non-IT,Operations,Admin,Other,0.42,,2026-02-25T18:01:32
https://www.linkedin.com/jobs/view/4366311292/,linkedin,4366311292,https://www.linkedin.com/jobs/view/4366311292/,Room Attendant,Anantara Hotels & Resorts,https://www.linkedin.com/company/anantara-hotels-and-resorts/life,"Dubai, Dubai, United Arab Emirates",United Arab Emirates,Reposted 1 day ago,Over 100 applicants Promoted by hirer,On-site,Full-time,,,,,,Non-IT,Non-IT-Other,Other,Other,0.35,,2026-02-25T18:01:32
https://www.linkedin.com/jobs/view/4368733963/,linkedin,4368733963,https://www.linkedin.com/jobs/view/4368733963/,Payroll Specialist (Middle East & South Africa),The Goodyear Tire & Rubber Company,https://www.linkedin.com/company/goodyear/life,"Dubai, Dubai, United Arab Emirates",United Arab Emirates,2 weeks ago,,Hybrid,Full-time,,,,,,Non-IT,Finance,Payroll,Other,0.42,,2026-02-25T18:01:32
https://www.linkedin.com/jobs/view/4374725004/,linkedin,4374725004,https://www.linkedin.com/jobs/view/4374725004/,Banking Operations Lead (Remote),,,,United Arab Emirates,,,,,,,,,,Non-IT,Finance,Accounting,Other,0.42,,2026-02-25T18:01:32
https://www.linkedin.com/jobs/view/4366748650/,linkedin,4366748650,https://www.linkedin.com/jobs/view/4366748650/,"6 month Internship - Sovereign Advisory, Financial Restructuring Group",Houlihan Lokey,https://www.linkedin.com/company/houlihan-lokey/life,"Paris, Île-de-France, France",France,Reposted 6 minutes ago,,,Full-time,,,,,,Non-IT,Non-IT-Other,Other,Other,0.35,,2026-02-25T18:01:32
https://www.linkedin.com/jobs/view/4373093723/,linkedin,4373093723,https://www.linkedin.com/jobs/view/4373093723/,Cabin Crew Weeze,,,,Germany,,,,,,,,,,Non-IT,Non-IT-Other,Other,Other,0.35,,2026-02-25T18:01:32
https://www.linkedin.com/jobs/view/4372446468/,linkedin,4372446468,https://www.linkedin.com/jobs/view/4372446468/,Membership Sales Officer,North Melbourne FC,https://www.linkedin.com/company/nmfcofficial/life,"North Melbourne, Victoria, Australia",Australia,1 day ago,,Hybrid,Temporary,,,,,,Non-IT,Sales,General,Other,0.42,,2026-02-25T18:01:32
https://www.linkedin.com/jobs/view/4374456716/,linkedin,4374456716,https://www.linkedin.com/jobs/view/4374456716/,Assistant Online Manager,Woolworths Group,https://www.linkedin.com/company/woolworths-group/life,"Williamstown, Victoria, Australia",Australia,1 day ago,,Remote,Part-Time,,,,,,Non-IT,Management,General,Other,0.42,,2026-02-25T18:01:32
https://www.linkedin.com/jobs/view/4375003989/,linkedin,4375003989,https://www.linkedin.com/jobs/view/4375003989/,Assistant Manager,Nando's UK & IRE,https://www.linkedin.com/company/nando%E2%80%99s-uk-&-ire/life,"Luton, England, United Kingdom",United Kingdom,13 hours ago,,On-site,Full-time,,,,,,Non-IT,Management,General,Other,0.42,,2026-02-25T18:01:32
https://www.linkedin.com/jobs/view/4373096406/,linkedin,4373096406,https://www.linkedin.com/jobs/view/4373096406/,SEO Intern,,,,India,,,,,,,,,,Non-IT,Marketing,SEO,Other,0.42,,2026-02-25T18:01:32
https://www.linkedin.com/jobs/view/4373306303/,linkedin,4373306303,https://www.linkedin.com/jobs/view/4373306303/,Flight booking,,,,India,,,,,,,,,,Non-IT,Non-IT-Other,Other,Other,0.35,,2026-02-25T18:01:32
https://www.linkedin.com/jobs/view/4349443656/,linkedin,4349443656,https://www.linkedin.com/jobs/view/4349443656/,Employee Engagement & Relations Executive (HR),,,,India,,,,,,,,,,Non-IT,HR,General,Other,0.42,,2026-02-25T18:01:32
https://www.linkedin.com/jobs/view/4373314787/,linkedin,4373314787,https://www.linkedin.com/jobs/view/4373314787/,Online Marketing Executive,,,,India,,,,,,,,,,Non-IT,Marketing,General,Other,0.42,,2026-02-25T18:01:32
https://www.linkedin.com/jobs/view/4373317296/,linkedin,4373317296,https://www.linkedin.com/jobs/view/4373317296/,Associate,,,,India,,,,,,,,,,Non-IT,Non-IT-Other,Other,Other,0.35,,2026-02-25T18:01:32
https://www.linkedin.com/jobs/view/4372832420/,linkedin,4372832420,https://www.linkedin.com/jobs/view/4372832420/,Open to work,,,,India,,,,,,,,,,Non-IT,Non-IT-Other,Other,Other,0.35,,2026-02-25T18:01:32
https://www.linkedin.com/jobs/view/4373659675/,linkedin,4373659675,https://www.linkedin.com/jobs/view/4373659675/,Assistant Product Owner,,,,Nepal,,,,,,,,,,Non-IT,Non-IT-Other,Other,Other,0.35,,2026-02-25T18:01:32
https://www.linkedin.com/jobs/view/4373675294/,linkedin,4373675294,https://www.linkedin.com/jobs/view/4373675294/,Virtual Revenue Closing Expert,,,,Nepal,,,,,,,,,,Non-IT,Non-IT-Other,Other,Other,0.35,,2026-02-25T18:01:32
https://www.linkedin.com/jobs/view/4373323059/,linkedin,4373323059,https://www.linkedin.com/jobs/view/4373323059/,Manager - Procurement,JAFL,https://www.linkedin.com/company/janatagroforestry/life,"Kathmandu, Bāgmatī, Nepal",Nepal,22 hours ago,22 applicants No response insights available yet,On-site,Full-time,,,,,,Non-IT,Operations,Procurement,Other,0.42,,2026-02-25T18:01:32
https://www.linkedin.com/jobs/view/4371399373/,linkedin,4371399373,https://www.linkedin.com/jobs/view/4371399373/,МЕНИДЖЪР ЗБУТ,EL KONTROL,https://www.linkedin.com/company/el-kontrol/life,"Stara Zagora, Stara Zagora, Bulgaria",Qatar,6 days ago,,On-site,Full-time,,,,,,Non-IT,Non-IT-Other,Other,Other,0.35,,2026-02-25T18:01:32
https://www.linkedin.com/jobs/view/4371705600/,linkedin,4371705600,https://www.linkedin.com/jobs/view/4371705600/,GYG Salisbury Downs - Crew Member,OTR,https://www.linkedin.com/company/otrgroup/life,"Salisbury Downs, South Australia, Australia",Australia,6 days ago,,On-site,Full-time,,,,,,Non-IT,Non-IT-Other,Other,Other,0.35,,2026-02-25T18:01:32
